,id,date_recorded,gps_height,longitude,latitude,basin,public_meeting,scheme_management,construction_year,extraction_type_class,management,payment_type,water_quality,quantity,source,source_class,waterpoint_type,year_recorded,date_recordedMonth,date_recordedElapsed,population_log,age
9023,2751,2011-03-20 00:00:00,455.98724202626687,36.73,-6.08237465,Wami / Ruvu,1,VWC,1974.0,submersible,vwc,per bucket,salty,insufficient,machine dbh,groundwater,communal standpipe multiple,2011,3,76,0.6931471805599453,37.0
9024,60578,2013-03-26 00:00:00,1743.0,36.64,-3.26651078,Pangani,1,VWC,1990.0,gravity,vwc,never pay,soft,insufficient,spring,groundwater,other,2013,3,813,5.017279836814924,23.0
9025,17632,2011-03-06 00:00:00,-13.0,38.96,-5.43216164,Pangani,1,Private operator,1986.0,other,private operator,never pay,soft,seasonal,shallow well,groundwater,other,2011,3,62,3.044522437723423,25.0
9026,20077,2011-03-12 00:00:00,56.0,38.95,-5.48127396,Pangani,1,VWC,2008.0,submersible,vwc,per bucket,soft,enough,machine dbh,groundwater,communal standpipe multiple,2011,3,68,5.707110264748875,3.0
9027,49407,2011-07-09 00:00:00,1188.546436603667,31.53,-1.99382647,Lake Victoria,1,VWC,1997.0,gravity,vwc,never pay,soft,enough,spring,groundwater,improved spring,2011,7,187,5.777652323222656,14.0
9028,20427,2012-10-29 00:00:00,1234.6546634955928,34.07,-4.834744407455943,Lake Victoria,1,WUG,1998.0,handpump,wug,other,soft,insufficient,shallow well,groundwater,hand pump,2012,10,665,5.554895693948484,14.0
9029,71368,2011-07-27 00:00:00,1285.0,32.97,-2.05974657,Lake Victoria,1,other,1995.0,other,vwc,never pay,soft,insufficient,shallow well,groundwater,other,2011,7,205,5.993961427306569,16.0
9030,71308,2013-02-16 00:00:00,1574.0,35.68,-4.41607502,Internal,1,VWC,2003.0,handpump,vwc,never pay,soft,enough,shallow well,groundwater,hand pump,2013,2,775,5.8888779583328805,10.0
9031,18764,2011-02-18 00:00:00,1865.0,35.17,-8.33285855,Rufiji,1,VWC,2000.0,handpump,vwc,never pay,soft,enough,hand dtw,groundwater,hand pump,2011,2,46,5.303304908059076,11.0
9032,9785,2013-02-15 00:00:00,1403.0,36.39,-5.47093233,Wami / Ruvu,0,Company,2010.0,submersible,private operator,per bucket,salty,insufficient,machine dbh,groundwater,communal standpipe multiple,2013,2,774,7.937731775260109,3.0
9033,1743,2011-04-21 00:00:00,439.0,37.12,-6.68275685,Wami / Ruvu,1,VWC,1976.0,handpump,vwc,monthly,soft,insufficient,shallow well,groundwater,hand pump,2011,4,108,4.394449154672439,35.0
9034,49976,2011-08-02 00:00:00,786.0,30.56,-7.04199599,Lake Tanganyika,0,VWC,1994.0,handpump,vwc,never pay,soft,enough,machine dbh,groundwater,hand pump,2011,8,211,0.6931471805599453,17.0
9035,5142,2012-10-25 00:00:00,1085.6222222222223,33.88,-4.35492187,Internal,1,Private operator,2000.0,other,private operator,never pay,soft,enough,rainwater harvesting,surface,communal standpipe,2012,10,661,5.14166355650266,12.0
9036,13224,2013-01-25 00:00:00,47.0,38.85,-8.84371392,Ruvuma / Southern Coast,1,other,1985.0,handpump,vwc,unknown,soft,enough,shallow well,groundwater,hand pump,2013,1,753,6.90875477931522,28.0
9037,38073,2013-03-27 00:00:00,1653.0,36.6,-3.26325854,Pangani,1,VWC,1970.0,gravity,vwc,never pay,soft,enough,spring,groundwater,other,2013,3,814,5.303304908059076,43.0
9038,35711,2013-03-26 00:00:00,1524.0,37.91,-4.3920315,Pangani,1,Water authority,1976.0,gravity,vwc,monthly,soft,insufficient,spring,groundwater,communal standpipe multiple,2013,3,813,5.860786223465865,37.0
9039,3988,2011-08-18 00:00:00,800.3921104139853,35.22,-6.327763720940533,Lake Tanganyika,1,VWC,1998.0,other,vwc,unknown,soft,insufficient,shallow well,groundwater,other,2011,8,227,5.017279836814924,13.0
9040,9205,2013-02-04 00:00:00,1384.0,30.83,-3.02736495,Lake Tanganyika,1,VWC,2010.0,gravity,vwc,unknown,soft,insufficient,spring,groundwater,communal standpipe,2013,2,763,5.303304908059076,3.0
9041,46171,2011-03-03 00:00:00,-2.0,38.78,-8.00385814,Rufiji,1,VWC,2009.0,motorpump,vwc,per bucket,salty,enough,machine dbh,groundwater,communal standpipe multiple,2011,3,59,0.6931471805599453,2.0
9042,15001,2011-03-03 00:00:00,180.0,38.84,-5.16086642,Pangani,1,VWC,2007.0,gravity,vwc,per bucket,salty,insufficient,machine dbh,groundwater,communal standpipe,2011,3,59,5.017279836814924,4.0
9043,33206,2013-03-21 00:00:00,1370.0,37.37,-3.25675659,Pangani,1,VWC,2000.0,gravity,vwc,never pay,soft,enough,spring,groundwater,communal standpipe,2013,3,808,4.110873864173311,13.0
9044,46425,2011-07-16 00:00:00,1188.546436603667,31.54,-1.66907509,Lake Victoria,1,VWC,1997.0,gravity,vwc,never pay,soft,enough,spring,groundwater,communal standpipe,2011,7,194,5.777652323222656,14.0
9045,74099,2011-03-12 00:00:00,182.0,38.35,-6.64382622,Wami / Ruvu,0,WUA,2010.0,submersible,private operator,per bucket,soft,enough,river,surface,communal standpipe,2011,3,68,2.772588722239781,1.0
9046,14041,2011-07-27 00:00:00,1840.0,31.42,-7.77836979,Lake Rukwa,1,VWC,2003.0,handpump,vwc,annually,salty,enough,machine dbh,groundwater,hand pump,2011,7,205,5.860786223465865,8.0
9047,43989,2012-11-07 00:00:00,1084.7153846153847,35.73,-4.603349448977693,Lake Victoria,1,other,1998.0,other,vwc,never pay,soft,insufficient,shallow well,groundwater,hand pump,2012,11,674,5.351858133476067,14.0
9048,28795,2011-08-05 00:00:00,1120.5115870153782,31.79,-1.33524721,Lake Victoria,1,other,1998.0,gravity,vwc,unknown,unknown,unknown,rainwater harvesting,surface,communal standpipe,2011,8,214,5.5254529391317835,13.0
9049,50777,2011-03-20 00:00:00,85.0,38.86,-6.73642378,Wami / Ruvu,0,Water authority,1998.0,motorpump,private operator,per bucket,soft,enough,river,surface,communal standpipe,2011,3,76,0.6931471805599453,13.0
9050,3325,2011-07-06 00:00:00,490.57507507507506,33.03,-9.29535621,Lake Nyasa,1,VWC,1990.0,handpump,vwc,on failure,soft,enough,shallow well,groundwater,hand pump,2011,7,184,0.6931471805599453,21.0
9051,42215,2011-02-26 00:00:00,379.0,37.45,-6.30343559,Wami / Ruvu,1,VWC,1984.0,other,vwc,never pay,salty,insufficient,shallow well,groundwater,other,2011,2,54,0.6931471805599453,27.0
9052,29920,2012-12-13 00:00:00,614.9481036711222,32.82,-4.86734799,Lake Tanganyika,0,VWC,1997.0,other,vwc,never pay,soft,dry,spring,groundwater,communal standpipe,2012,12,710,5.392490536565286,15.0
9053,42826,2013-02-20 00:00:00,904.0,36.99,-3.55140919,Pangani,1,Water authority,2000.0,submersible,water authority,per bucket,soft,enough,machine dbh,groundwater,communal standpipe,2013,2,779,5.707110264748875,13.0
9054,55212,2013-06-03 00:00:00,878.0,37.54,-3.38320326,Pangani,0,WUA,2009.0,gravity,wua,per bucket,soft,insufficient,spring,groundwater,other,2013,6,882,0.6931471805599453,4.0
9055,39537,2013-01-22 00:00:00,1484.0,34.56,-4.72205778,Internal,1,VWC,1990.0,other,vwc,unknown,unknown,dry,shallow well,groundwater,other,2013,1,750,0.6931471805599453,23.0
9056,43814,2013-02-26 00:00:00,1363.0,37.19,-4.45692292,Pangani,1,Water authority,2012.0,submersible,water authority,per bucket,soft,enough,machine dbh,groundwater,communal standpipe multiple,2013,2,785,5.303304908059076,1.0
9057,58252,2013-03-28 00:00:00,657.0,37.85,-4.40505638,Pangani,1,Water authority,2010.0,gravity,vwc,monthly,soft,insufficient,spring,groundwater,communal standpipe,2013,3,815,3.9318256327243257,3.0
9058,48764,2013-01-04 00:00:00,1503.0,36.65,-3.33536241,Pangani,1,VWC,2002.0,gravity,vwc,never pay,soft,insufficient,spring,groundwater,communal standpipe,2013,1,732,5.017279836814924,11.0
9059,66818,2013-01-31 00:00:00,1085.6222222222223,33.77,-3.16258433,Lake Victoria,1,Water authority,2000.0,gravity,water authority,per bucket,soft,enough,dam,surface,communal standpipe multiple,2013,1,759,5.14166355650266,13.0
9060,30532,2012-10-11 00:00:00,1011.732221708982,34.22,-3.19779976,Internal,1,WUG,1998.0,handpump,wug,never pay,soft,enough,shallow well,groundwater,hand pump,2012,10,647,5.303304908059076,14.0
9061,53458,2011-02-19 00:00:00,37.0,39.21,-7.68096965,Rufiji,1,VWC,1972.0,motorpump,vwc,never pay,soft,enough,river,surface,communal standpipe,2011,2,47,0.6931471805599453,39.0
9062,50722,2013-02-07 00:00:00,914.0,36.51,-10.74926431,Ruvuma / Southern Coast,0,WUG,1999.0,handpump,wug,never pay,soft,enough,shallow well,groundwater,hand pump,2013,2,766,6.803505257608338,14.0
9063,18154,2011-03-12 00:00:00,808.2297297297297,35.49,-6.64751898,Rufiji,1,VWC,2002.0,motorpump,vwc,unknown,soft,dry,machine dbh,groundwater,communal standpipe multiple,2011,3,68,4.61512051684126,9.0
9064,17719,2013-01-29 00:00:00,208.0,39.77,-10.74121809,Ruvuma / Southern Coast,1,Water Board,1982.0,submersible,vwc,never pay,soft,dry,machine dbh,groundwater,communal standpipe multiple,2013,1,757,0.6931471805599453,31.0
9065,5930,2011-02-27 00:00:00,441.0,37.14,-6.78737392,Wami / Ruvu,1,VWC,1998.0,submersible,wug,per bucket,soft,enough,machine dbh,groundwater,communal standpipe,2011,2,55,4.61512051684126,13.0
9066,57520,2012-10-22 00:00:00,1334.0,32.57,-5.37869667,Lake Tanganyika,0,Other,1999.0,handpump,other,never pay,soft,dry,shallow well,groundwater,hand pump,2012,10,658,6.2166061010848646,13.0
9067,51351,2011-03-19 00:00:00,-15.0,38.9,-6.44480744,Wami / Ruvu,1,Company,2007.0,submersible,private operator,per bucket,soft,insufficient,river,surface,communal standpipe,2011,3,75,3.9318256327243257,4.0
9068,66807,2011-03-09 00:00:00,985.0,35.06,-7.8967617,Rufiji,1,WUA,1989.0,gravity,wua,annually,soft,enough,spring,groundwater,communal standpipe,2011,3,65,0.6931471805599453,22.0
9069,43438,2011-03-25 00:00:00,-21.0,39.01,-6.48983765,Wami / Ruvu,1,Company,1994.0,submersible,private operator,per bucket,soft,enough,river,surface,communal standpipe,2011,3,81,4.394449154672439,17.0
9070,20409,2013-02-25 00:00:00,989.0,37.42,-3.33585422,Pangani,0,VWC,1974.0,gravity,vwc,unknown,soft,insufficient,spring,groundwater,other,2013,2,784,0.6931471805599453,39.0
9071,28130,2011-07-28 00:00:00,796.6810344827586,33.1,-2.53592642,Lake Victoria,1,VWC,1995.0,handpump,vwc,never pay,soft,enough,machine dbh,groundwater,hand pump,2011,7,206,5.860786223465865,16.0
9072,71135,2011-02-21 00:00:00,1739.0,35.47,-8.04207888,Rufiji,1,VWC,2009.0,gravity,vwc,monthly,soft,enough,spring,groundwater,communal standpipe,2011,2,49,0.6931471805599453,2.0
9073,30875,2011-03-28 00:00:00,1126.9384259259261,33.32,-8.98028741,Lake Rukwa,1,VWC,2000.0,gravity,wug,on failure,coloured,insufficient,river,surface,communal standpipe,2011,3,84,5.5254529391317835,11.0
9074,9213,2012-11-04 00:00:00,1372.0931428571428,33.88,-3.18582018,Lake Victoria,1,WUG,2009.0,gravity,wug,monthly,soft,seasonal,dam,surface,communal standpipe,2012,11,671,5.442417710521793,3.0
9075,33341,2011-03-25 00:00:00,1348.6000000000001,33.14,-9.34118942,Lake Nyasa,1,VWC,1978.0,gravity,vwc,unknown,soft,insufficient,spring,groundwater,communal standpipe,2011,3,81,3.828641396489095,33.0
9076,51458,2013-01-28 00:00:00,180.0,39.81,-10.81984005,Ruvuma / Southern Coast,1,Water Board,1982.0,submersible,vwc,never pay,soft,dry,machine dbh,groundwater,communal standpipe multiple,2013,1,756,0.6931471805599453,31.0
9077,7648,2013-02-05 00:00:00,1415.0,34.21,-5.89830619,Internal,1,other,1988.0,handpump,vwc,per bucket,soft,enough,shallow well,groundwater,hand pump,2013,2,764,6.7464121285733745,25.0
9078,63666,2012-10-19 00:00:00,547.4104575163399,33.56,-3.55994753,Internal,0,Parastatal,1984.0,other,parastatal,unknown,soft,seasonal,rainwater harvesting,surface,other,2012,10,655,5.5254529391317835,28.0
9079,21366,2011-07-21 00:00:00,1174.0,32.88,-1.93828441,Lake Victoria,1,other,2008.0,handpump,vwc,never pay,soft,insufficient,shallow well,groundwater,hand pump,2011,7,199,5.707110264748875,3.0
9080,18911,2011-03-25 00:00:00,455.98724202626687,36.4,-6.2288432,Wami / Ruvu,1,VWC,1974.0,gravity,vwc,never pay,soft,enough,spring,groundwater,communal standpipe,2011,3,81,0.6931471805599453,37.0
9081,61076,2013-02-02 00:00:00,273.0,39.04,-10.91033417,Ruvuma / Southern Coast,1,VWC,2008.0,gravity,vwc,monthly,soft,enough,spring,groundwater,communal standpipe,2013,2,761,4.110873864173311,5.0
9082,26404,2013-03-04 00:00:00,803.0,37.56,-3.39707768,Pangani,1,Company,2004.0,submersible,company,monthly,soft,enough,machine dbh,groundwater,communal standpipe,2013,3,791,0.6931471805599453,9.0
9083,38350,2011-03-14 00:00:00,455.98724202626687,36.36,-5.70658106,Wami / Ruvu,1,VWC,1974.0,submersible,vwc,per bucket,salty,enough,machine dbh,groundwater,communal standpipe multiple,2011,3,70,0.6931471805599453,37.0
9084,16368,2011-04-17 00:00:00,729.2916666666667,37.24,-6.46903577,Wami / Ruvu,1,Trust,2003.0,handpump,trust,monthly,salty,insufficient,shallow well,groundwater,hand pump,2011,4,104,5.771441123130016,8.0
9085,20258,2013-01-17 00:00:00,235.0,38.88,-10.02530049,Ruvuma / Southern Coast,1,VWC,2007.0,handpump,vwc,per bucket,soft,enough,machine dbh,groundwater,hand pump,2013,1,745,5.375278407684165,6.0
9086,7859,2012-10-29 00:00:00,1231.9029403791544,32.01,-3.32399607,Lake Tanganyika,1,WUG,2000.0,handpump,wug,unknown,soft,enough,shallow well,groundwater,hand pump,2012,10,665,5.017279836814924,12.0
9087,4405,2011-03-09 00:00:00,325.0,37.67,-6.17145209,Wami / Ruvu,1,VWC,2005.0,handpump,vwc,never pay,soft,enough,shallow well,groundwater,hand pump,2011,3,65,0.6931471805599453,6.0
9088,13917,2013-02-18 00:00:00,1593.0,37.97,-4.21969727,Pangani,1,VWC,2002.0,gravity,vwc,never pay,soft,insufficient,spring,groundwater,communal standpipe,2013,2,777,3.044522437723423,11.0
9089,37518,2013-01-30 00:00:00,1294.0,30.04,-4.77738235,Lake Tanganyika,1,Water authority,1976.0,gravity,water board,never pay,soft,insufficient,spring,groundwater,communal standpipe multiple,2013,1,758,6.878326468291325,37.0
9090,16777,2011-03-09 00:00:00,829.0,36.72,-8.7497657,Rufiji,1,WUA,1995.0,gravity,wug,monthly,soft,enough,spring,groundwater,communal standpipe,2011,3,65,4.394449154672439,16.0
9091,60400,2013-02-25 00:00:00,1355.0,37.18,-5.40083266,Pangani,1,VWC,2002.0,submersible,vwc,per bucket,salty,insufficient,machine dbh,groundwater,other,2013,2,784,8.006700845440367,11.0
9092,10073,2011-02-25 00:00:00,68.0,38.87,-6.75983823,Wami / Ruvu,1,Private operator,2008.0,motorpump,private operator,monthly,soft,enough,river,surface,communal standpipe,2011,2,53,1.0986122886681098,3.0
9093,13350,2013-02-27 00:00:00,1354.0,37.18,-3.22521375,Pangani,1,Water Board,1999.0,gravity,water board,per bucket,soft,enough,spring,groundwater,communal standpipe,2013,2,786,4.189654742026425,14.0
9094,49688,2013-02-19 00:00:00,1336.0,30.21,-4.49526067,Lake Tanganyika,1,Water authority,1988.0,gravity,water board,monthly,soft,enough,river,surface,communal standpipe,2013,2,778,6.293419278846481,25.0
9095,13955,2011-07-15 00:00:00,1856.3809523809525,33.78,-9.57083447,Lake Nyasa,1,VWC,1974.0,gravity,vwc,monthly,soft,insufficient,spring,groundwater,communal standpipe,2011,7,193,3.597312260588446,37.0
9096,40918,2011-03-25 00:00:00,713.0,38.51,-4.9742085,Pangani,1,VWC,1976.0,gravity,vwc,never pay,soft,enough,spring,groundwater,communal standpipe,2011,3,81,0.6931471805599453,35.0
9097,13226,2011-08-01 00:00:00,1339.8761081899202,34.4,-2.93861025,Lake Victoria,0,Parastatal,2006.0,handpump,parastatal,never pay,soft,enough,shallow well,groundwater,hand pump,2011,8,210,5.707110264748875,5.0
9098,58334,2013-02-02 00:00:00,1192.0,31.23,-6.24434394,Lake Tanganyika,1,VWC,1990.0,handpump,vwc,on failure,soft,enough,machine dbh,groundwater,hand pump,2013,2,761,5.993961427306569,23.0
9099,17545,2013-03-06 00:00:00,1435.0,37.62,-3.25916368,Pangani,1,Parastatal,2005.0,gravity,parastatal,never pay,soft,seasonal,spring,groundwater,communal standpipe,2013,3,793,0.6931471805599453,8.0
9100,59015,2011-07-25 00:00:00,1159.0,32.89,-2.06623106,Lake Victoria,1,other,2007.0,other,vwc,never pay,soft,insufficient,shallow well,groundwater,other,2011,7,203,6.2166061010848646,4.0
9101,3374,2011-02-14 00:00:00,1750.0,35.77,-8.03521646,Rufiji,1,VWC,2008.0,handpump,vwc,monthly,coloured,dry,machine dbh,groundwater,hand pump,2011,2,42,0.6931471805599453,3.0
9102,24887,2013-03-19 00:00:00,975.0,37.26,-3.33126128,Pangani,1,Water Board,1999.0,gravity,water board,per bucket,soft,enough,spring,groundwater,communal standpipe,2013,3,806,3.9318256327243257,14.0
9103,38209,2013-01-18 00:00:00,919.0,29.64,-4.87682639,Lake Tanganyika,0,Other,1975.0,motorpump,other,per bucket,soft,seasonal,lake,surface,communal standpipe,2013,1,746,8.166500319155052,38.0
9104,46723,2011-02-04 00:00:00,1502.0,34.52,-8.9718456,Rufiji,1,WUA,1978.0,gravity,wua,monthly,soft,dry,river,surface,communal standpipe,2011,2,32,4.859812404361672,33.0
9105,62578,2013-02-13 00:00:00,621.0,36.88,-11.24691168,Ruvuma / Southern Coast,1,VWC,1990.0,gravity,vwc,annually,soft,enough,dam,surface,communal standpipe,2013,2,772,0.6931471805599453,23.0
9106,55412,2011-02-25 00:00:00,26.0,39.32,-6.99896038,Wami / Ruvu,1,VWC,2004.0,other,vwc,never pay,soft,insufficient,shallow well,groundwater,other,2011,2,53,4.2626798770413155,7.0
9107,73903,2012-10-02 00:00:00,709.1666666666666,32.72,-3.86425096,Lake Victoria,1,Other,2010.0,other,other,never pay,unknown,unknown,machine dbh,groundwater,other,2012,10,638,6.249975242259483,2.0
9108,52049,2013-01-28 00:00:00,259.0,38.48,-11.15560739,Ruvuma / Southern Coast,1,VWC,1986.0,other,vwc,never pay,soft,dry,shallow well,groundwater,other,2013,1,756,4.465908118654584,27.0
9109,5862,2011-03-17 00:00:00,736.0,36.76,-7.31298715,Rufiji,1,VWC,2010.0,gravity,vwc,monthly,soft,enough,river,surface,communal standpipe,2011,3,73,5.017279836814924,1.0
9110,15371,2011-03-16 00:00:00,250.0,36.71,-8.13530436,Rufiji,1,other,1997.0,handpump,vwc,on failure,soft,insufficient,shallow well,groundwater,hand pump,2011,3,72,6.111467339502679,14.0
9111,47621,2013-01-19 00:00:00,1084.7153846153847,35.73,-4.603349448977693,Lake Victoria,1,WUG,1998.0,handpump,wug,never pay,soft,enough,shallow well,groundwater,hand pump,2013,1,747,5.351858133476067,15.0
9112,21218,2011-08-07 00:00:00,1028.2473569739955,33.6,-9.04237479,Lake Nyasa,1,VWC,1999.0,gravity,vwc,never pay,soft,enough,spring,groundwater,communal standpipe,2011,8,216,5.017279836814924,12.0
9113,71567,2013-02-18 00:00:00,1059.1663296703298,33.6,-2.8364587,Lake Victoria,1,WUG,1998.0,handpump,wug,on failure,soft,enough,shallow well,groundwater,hand pump,2013,2,777,5.351858133476067,15.0
9114,65260,2013-02-23 00:00:00,1493.7755102040815,33.55,-2.96831503,Lake Victoria,1,WUG,2004.0,handpump,wug,never pay,soft,enough,shallow well,groundwater,hand pump,2013,2,782,5.389071729816501,9.0
9115,6153,2013-01-30 00:00:00,-56.0,39.71,-9.72777127,Ruvuma / Southern Coast,0,VWC,1986.0,other,vwc,unknown,soft,enough,machine dbh,groundwater,hand pump,2013,1,758,0.6931471805599453,27.0
9116,34233,2011-03-16 00:00:00,1040.0,35.1,-9.90097716,Lake Nyasa,1,VWC,1986.0,gravity,vwc,monthly,soft,enough,spring,groundwater,communal standpipe,2011,3,72,5.198497031265826,25.0
9117,873,2013-02-07 00:00:00,345.0,38.42,-10.8887769,Ruvuma / Southern Coast,0,VWC,1978.0,other,vwc,never pay,soft,dry,shallow well,groundwater,other,2013,2,766,4.0943445622221,35.0
9118,24567,2011-03-08 00:00:00,349.0,37.61,-6.14022155,Wami / Ruvu,1,VWC,2010.0,submersible,vwc,never pay,soft,insufficient,machine dbh,groundwater,communal standpipe,2011,3,64,4.499809670330265,1.0
9119,20024,2011-04-18 00:00:00,1543.0,35.18,-9.21392622,Rufiji,1,VWC,1999.0,gravity,vwc,monthly,soft,enough,spring,groundwater,communal standpipe,2011,4,105,5.303304908059076,12.0
9120,46539,2013-01-19 00:00:00,319.0,38.5,-10.28313057,Ruvuma / Southern Coast,1,VWC,1988.0,other,vwc,never pay,milky,enough,shallow well,groundwater,other,2013,1,747,6.364750756851911,25.0
9121,14635,2012-10-26 00:00:00,1263.0,34.26,-1.39975538,Lake Victoria,1,other,1988.0,handpump,vwc,unknown,soft,enough,shallow well,groundwater,hand pump,2012,10,662,5.5254529391317835,24.0
9122,29072,2013-04-04 00:00:00,1188.0,36.86,-3.35542197,Pangani,1,Water authority,2005.0,gravity,water authority,unknown,soft,enough,spring,groundwater,communal standpipe,2013,4,822,4.060443010546419,8.0
9123,35356,2011-01-08 00:00:00,1760.5037037037036,33.97,-9.48468709,Lake Nyasa,1,VWC,1995.0,gravity,vwc,monthly,soft,enough,spring,groundwater,communal standpipe,2011,1,5,5.303304908059076,16.0
9124,936,2013-02-06 00:00:00,1886.4545454545457,32.69,-3.86825022,Lake Victoria,1,other,2000.0,other,vwc,unknown,soft,enough,shallow well,groundwater,other,2013,2,765,3.979681653901961,13.0
9125,68838,2011-02-25 00:00:00,-43.0,39.63,-7.98120789,Rufiji,1,VWC,1990.0,other,vwc,never pay,soft,insufficient,shallow well,groundwater,other,2011,2,53,4.51085950651685,21.0
9126,69715,2011-08-02 00:00:00,2006.8750000000002,33.58,-9.24843926,Lake Nyasa,1,VWC,1990.0,gravity,vwc,annually,soft,enough,spring,groundwater,communal standpipe,2011,8,211,6.054439346269371,21.0
